id	author name	title catalog	vols	pub date	pub location
437046	Mainvilliers, Genu-Soalhat	The beau-philosopher, or, The history of the Chevalier de Mainvillers : translated from the French original.	1	1751	London
437114	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver first a surgeon, and then a captain of several ships.	1	1759	Glasgow
437463	Lewis, R	The adventures of a rake, in the character of a public orator : interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request : in two volumes / by R. Lewis.	2	1759	London
437476	Coventry, Francis	The history of Pompey the Little, or The life and adventures of a lap-dog.	1	1751	London
437634	Coventry, Francis	The history of Pompey the Little, or, The life and adventures of a lap-dog.	1	1751	Dublin
437635	Hill, John	The history of a woman of quality, or, The adventures of Lady Frail / by an impartial hand.	1	1751	London
437679	Coventry, Francis	The history of Pompey the Little, or, The life and adventures of a lap-dog.	1	1751	London
437859	Haywood, Eliza Fowler	The history of Miss Betsy Thoughtless : in four volumes.	4	1751	London
437873	Ashe, Thomas	The spirit of "The book", or, Memoirs of Caroline princess of Hasburgh : a political and amatory romance : in one volume / edited by Thomas Ashe.	1	1812	Philadelphia
438000		The Disinterested nabob : a novel : interspersed with genuine descriptions of India, its manners and customs.	2	1787	Dublin
438528	Mouhy, Charles de Fieux	The fortunate country maid. Being the entertaining memoirs of the present celebrated Marchioness of L--- V--- ... From the French of the Chevalier de Mouhy ...	2	1758	London
438976	Scott, Walter	Paul\\\'s letters to his kinsfolk.	1	1816	Edinburgh
439063		The Gentleman and lady of pleasure\\\'s amusement : in eighty-eight questions, with their answers, on love and gallantry / to which are added, The adventures of Sophia, with the History of Frederick and Caroline.	1	1759	London
440169	Marana, Giovanni Paolo	The eight volumes of letters writ by a Turkish spy, who liv\\\'d five and forty years undiscover\\\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	8	1734	London
440172		The History of Sir Roger and his son Joe : in two volumes.	2	1757	London
440183	Marana, Giovanni Paolo	The eight volumes of letters writ by a Turkish spy, who liv\\\'d five and forty years undiscover\\\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	8	1730	London
59364		Abstract : a character from life, in two volumes.		1797	London
1816799	Fowke, Martha	The Platonic lovers; consisting of original letters, in prose and verse, that pass\'d between an English lady, and an English gentleman in France, under the borrow\'d names of Clio and Strephon ... with A critical essay; containing some remarks upon the nature of epistolary and elegiac poetry ... By the ingenious Mr. John Porter.		1732	London
105751		The Wreath of friendship, or A return from India : a novel, in a series of letters : in three volumes.		1790	London
266593	Campbell, Duncan	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish\'d after his decease. To which is added, An appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb ...		1732	London
300954		Miscellanea aurea: or, The golden medley.  Consisting of I. A voyage to the mountains of the moon ... II. The fortunate shipwreck, or, A description of New Athens ... VII. An account of bad and good women, ancient and modern. Among which is the story of the Spartan dame, the subject of Mr. Southern\'s play.  With several other epistolary essays in prose and verse: by Mr. Milton, the Lady W----, Mr. Phillips, Mr. Killegrew, author of the Chit chat, and several others.		1720	London
316107	Mary	The genuine letters of Mary Queen of Scots, to James Earl of Bothwell : found in his secretary\'s closet after his decease, and now in the possession of a gentleman of Oxford : discovering the greatest and most secret transactions of her time / translated from the French originals, by Edward Simmonds ... : never before made publick ; to which is added, remarks on each letter, with an abstract of her life, in a letter to the bookseller, from an unknown hand.		1726	Westminster
553887	Rowe, Elizabeth Singer	The history of Laura, and the handsome hermit : in six letters / written by the celehrated [sic] Mrs. Rowe ...		1700	London
1812432	Henry	Love-letters from King Henry VIII. to Anne Boleyn: some in French, and some in English. To which are added, translations of those written in French. With an appendix, containing two letters from Anne Boleyn, to Cardinal Wolsey; with her last to Henry the VIIIth ...		1714	London
5427451		Love-letters between a certain late nobleman and the famous Mr. Wilson : discovering the true history of the rise and surprising grandeur of that celebrated beau.		1723	London
6134731	Noble Venetian	A new voyage to the Island of Fools : representing the policy, government, and present state of the Stultitians / by a noble Venetian ; inscrib\'d to the Right Honourable, the Lord Ferdinando ; translated from the Italian.		1713	London
104966	Lennox, Charlotte,	Euphemia / by Mrs. Charlotte Lennox : in four volumes.		1790	London
104966	Lennox, Charlotte,	Euphemia / by Mrs. Charlotte Lennox : in four volumes.		1790	London
105310	White, James,	The adventures of John of Gaunt, Duke of Lancaster / by James White, Esq. ...		1790	London
105325	Restif de La Bretonne,	Pictures of life, or A record of manners physical and moral on the close of the eighteenth century : translated from the French : in two volumes.		1790	London
105375	Pilkington,	Delia : a pathetic and interesting tale : in two volumes.		1790	Dublin
105442		The Fair Hibernian.		1790	Dublin
105449	Brooke, Frances,	The history of Charles Mandeville : in two volumes : a sequel to Lady Julia / by Mrs. Brooke.		1790	London
105757		The Perfidious guardian, or, Vicissitudes of fortune, exemplified in the history of Lucretia Lawson : in two volumes.		1790	London
105786	Smith, Charlotte Turner,	Celestina : a novel, in four volumes / by Charlotte Smith.		1791	London
105795		Persiana, or The nymph of the sea : a novel, in three volumes.		1791	London
105799	Radcliffe, Ann Ward,	The romance of the forest : interspersed with some pieces of poetry / by the authoress of "A Sicilian romance," &c. : in three volumes.		1791	London :
105882	Wollstonecraft, Mary,	Young Grandison : a series of letters from dying persons to their friends / translated from the Dutch of Madame de Cambon ; with alterations and improvements : in two volumes.		1790	Dublin
106440	Fielding, Henry,	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams : written in imitation of the manner of Cervantes, author of Don Quixote / by Henry Fielding, Esq. : in two volumes.		1791	Philadelphia
106825	Lady.	The vale of felicity, or Sylvan happiness : pourtrayed in a series of letters, moral and entertaining / by a lady : in two volumes.		1791	London
1718855	Walpole, Horace,	The Castle of Otranto : a Gothic story / translated by William Marshall, esq., from the Original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas, at Otranto ; embellished with superb engravings.		1790	Dublin
196613	Smollett, T.	The expedition of Humphry Clinker / by the author of Roderick Random : in two volumes.		1790	Dublin
245174	Longueville, Peter,	The hermit, or, The unparalleled sufferings, and surprizing adventures, of Philip Quarll, an Englishman, who was discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island, in the South-sea, where he lived above fifty years, without any human assistance. ... : with a curious frontispiece.		1790	London
313832	Moore, John,	Zeluco : various views of human nature, taken from life and manners, foreign and domestic : in two volumes.		1790	London :
3167542		The pleasing companion : a collection of fairy tales, calculated to improve the heart : the whole forming a system of moral precepts and examples for the conduct of youth through life : containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome : ornamented with elegant cuts.		1790	London
3841863	Pinchard, Elizabeth Sibthorpe.	The blind child, or, Anecdotes of the Wyndham family : written for the use of young people / by a Lady.		1791	London
59599	Knight, Ellis Cornelia,	Dinarbas; a tale: being a continuation of Rasselas, prince of Abissinia ...		1790	London
70825	Ryves, Elizabeth,	The hermit of Snowden, or Memoirs of Albert and Lavinia / taken from a faithful copy of the original manuscript, which was found in the hermitage by the late Rev. Dr. L---- and Mr ---- in the year 17**.		1790	Dublin
70976	Combe, William,	The devil upon two sticks in England : being a continuation of Le diable boiteux of Le Sage.		1791	London
76725	Mathews, Charles,	Arnold Zulig : a Swiss story / by the author of Constance, Pharos, and Argus.		1790	Dublin
87351	Mathews, Charles,	Memoirs of a Scots heiress : addressed to the Right Honourable Lady Catherine ****** / by the author of Constance, &c.		1791	Dublin
87388	Sterne, Laurence.	A sentimental journey through France and Italy / by Mr. Yorick : in two volumes.		1790	Philadelphia
87406		Historic tales : a novel.		1790	London
87427	Gentleman of the Temple.	The school of virtue : a novel, on a new plan : to which is added, The fair solitary, or Female hermit, a novel : from the French of the Marchioness of Lambert.		1790	Philadelphia
87543	Burke,	Ela, or, The delusions of the heart : a tale founded on facts. To which is added, Henry and Emma, a poem / by Matthew Prior, Esq. and The deserted village / by Dr. Goldsmith.		1790	Boston
88231	Parsons,	The history of Miss Meredith : a novel / by Mrs. Parsons.		1791	Dublin
88558	Radcliffe, Mary-Anne.	Radzivil : a romance / translated from the Russ of the celebrated M. Wocklow : in three volumes.		1790	London
88709	Mackenzie, Henry,	The man of feeling.		1791	Philadelphia
88716	Radcliffe, Mary-Anne.	The fate of Velina de Guidova : a novel, in three volumes.		1790	London
89527	Mackenzie, Henry,	The man of feeling.		1791	Philadelphia
983422	Combe, William,	The devil upon two sticks in England : being a continuation of Le diable boiteux of Le Sage.		1790	London
984504	Hitchcock, Enos,	Memoirs of the Bloomsgrove family. : In a series of letters to a respectable citizen of Philadelphia. Containing sentiments on a mode of domestic education, suited to the present state of society, government, and manners, in the United States of America: and on the dignity and importance of the female character. : Interspersed with a variety of interesting anecdotes. / By Enos Hitchcock, D.D. ; Vol. I[-II].		1790	Boston
988725		Poor Jack, or, The true and authentic life and adventures of Lieutenent John Trueman : including the story of his friend Christopher Horan the Indian governor.		1790	London
995147		The Maid of Kent.		1790	London
105265	Sheridan, Frances Chamberlaine,	The history of Nourjahad / by the editor of Sidney Bidulph.		1792	London
105341		Elvina : a novel, in two volumes.		1792	London
105347	Holcroft, Thomas,	Anna St. Ives : a novel / by Thomas Holcroft.		1792	Dublin :
105778	Smith, Charlotte Turner,	Celestina : a novel, in three volumes / by Charlotte Smith.		1791	Dublin
105799	Radcliffe, Ann Ward,	The romance of the forest : interspersed with some pieces of poetry / by the authoress of "A Sicilian romance," &c. : in three volumes.		1791	London
106235	Perrin, Pierre,	The female Werter : a novel / translated from the French of M. Perrin.		1792	London
106419		The Duchess of York : an English story : in two volumes.		1791	London
106708	Morris,	Illicit love : a novel / by Mrs. Morris ... : in two volumes.		1791	London
107684	Inchbald,	A simple story : in two volumes / by Mrs. Inchbald.		1791	Dublin
107693	Lennox, Charlotte,	Hermione, or The orphan sisters : a novel, in two volumes.		1791	Dublin
107716		The Fair impostor : a novel.		1792	London
107757	Bage, Robert,	Man as he is. A novel.		1792	London
107759	Rowson,	Mentoria, or, The young lady's friend / by Mrs. Rowson ...		1791	Dublin
167109	Reeve, Clara,	The school for widows. A novel. By Clara Reeve.		1791	London
