id	author name	title catalog	pub date
196600-2	Johnstone, Charles	The reverie, or A flight to the paradise of fools / published by the editor of The adventures of a guinea : in two volumes.	1763
245177	Ramsay	The travels of Cyrus : to which is annexed, a discourse upon the theology and mythology of the pagans / by the Chevalier Ramsay.	1760
253936		The life and character of Jane Shore : collected from our best historians, chiefly from the writings of Sir Thomas More, who was her contemporary, and personally knew her : humbly offer\\\'d to the readers and spectators of her tragedy written by Mr. Rowe : inscrib\\\'d to Mrs. Oldfield.	1714
261889	Aulnoy	A collection of novels and tales of the fairies / written by that celebrated wit of France, the Countess D\\\'Anois : in three volumes ...	1722
264043	Le Sage, Alain-RenÈ	Le diable boiteux, or, The devil upon two sticks / translated from the last edition at Paris, with several additions.	1708
267660	Gomez	Persian anecdotes, or, Secret memoirs of the court of Persia / written originally in French, for the entertainment of the king, by the celebrated Madame de Gomez ... ; translated by Paul Chamberlen ...	1730
268589	Fontanieu, Gaspard MoiÃàse	Rosalinda, a novel : containing the histories of Rosalind and Lealdus, Dorisba and Leander, Emilia and Edward, Adelais, daughter of Otho II, and Alerames, Duke of Saxony : with a most remarkable story of Edmund, the gallant Earl of Salisbury, nephew to that Earl of Essex who was general of the parliament army against K. Charles I : intermix\\\'d with a variety of the most affecting scenes, both of distress and happiness / by a man of quality ; translated from the French.	1733
276154	FernaÃÅndez, JeroÃÅnimo	The honour of chivalry, or, The famous and delectable history of Don Bellianis of Greece : containing the valiant exploits of that magnaminous and heroick prince, son unto the emperor Don Bellaneo of Greece : wherein are described, the strange and dangerous adventures that befell him : with his love towards the Princess Florisbella, daughter to the Soldan of Babylon / translated out of Italian.	1703
279045	Heliodorus	The adventures of Theagenes and Chariclia : a romance, being the rise, progress, tryals and happy success of the heroic loves of those two illustrious persons : wherein the following histories are intermix\\\'d, I. The treacherous slave, or, Cruel Step-mother, II. The wandering prelate, III. The fighting priest, IV. The royal adultress : with several other curious events : in two volumes / written originally in Greek by Heliodorus ... in the fourth century of Christianity, who chose to be depriv\\\'d of his bishoprick rather than destroy this book, design\\\'d by him for the promotion of virtuous loves.	1717
280044		Court tales, or, A history of the amours of the present nobility : to which is added, a compleat key.	1717
280894		The Secret history of Arlus and Odolphus, ministers of State to the Empress of Grandinsula : in which are discover\\\'d the labour\\\'d artifices formerly us\\\'d for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate : humbly offer\\\'d to those good people of Grandinsula, who have not yet done wond\\\'ring why that Princess wou\\\'d change so notable a ministry.	1710
280895		The Secret history of Arlus and Odolphus, ministers of state to the Empress of Grandinsula : in which are discover\\\'d the labour\\\'d artifices formerly us\\\'d for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate : humbly offer\\\'d to those good people of Grandinsula, who have not yet done wond\\\'ring why that Princess wou\\\'d change so notable a ministry.	1710
289545	Aulnoy	The Prince of Carency; a novel. Written in French by the Countess d\\\'Aunois ... Tr. into English.	1719
289719-1	Quevedo, Francisco de	The comical works of Don Francisco de Quevedo, author of the Visions:  translated from the Spanish.	1709
295350	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	The adventures of Telemachus the son of Ulysses : in five parts / translated from the French.	1700
307856	Alcoforado, Marianna	Five love-letters from a nun to a cavalier. Done out of French into English, by Sir Roger L\\\'Estrange.	1702
311033	FernaÃÅndez de Avellaneda, Alonso	A continuation of the comical history of the most ingenious knight, Don Quixote de la Mancha, by the licentiate Alonzo Fernandez de Avellaneda. Being a third volume; never before printed in English. Illustrated with several curious copper cuts. Translated by John Stevens.	1705
311239	Scarron	The whole comical works of Monsr. Scarron : containing I. His comical romance of a company of stage-players. In three parts compleat : II. All his novels and histories : III. His select letters, characters,&c. : a great part of which never before in English / Translated by Mr. Tho. Brown, Mr. Savage and others.	1703
314755	Quevedo, Francisco de	The visions of Dom Francisco de Quevedo Villegas, Knight of the Order of St. James / made English by Sir Roger L\\\'Estrange ...	1702
314839	Aulnoy	The history of the Earl of Warwick, sirnam\\\'d the King-maker: containing his amours, and other memorable transactions. By the author of the Memoirs of the English court. To which is added, The remaining part of the unknown lady\\\'s pacquet of letters, taken from her by a French privateer in her passage to Holland, suppos\\\'d to be written by several persons of quality: brought over from St. Maloes by an English officer, at the last exchange of prisoners.	1708
3445936		Taciturna and Jocunda, or, Genius Alaciel\\\'s journey through those two islands : A satirical work : Translated from the French.	1760
3446410		The memoirs of an English officer : who serv\\\'d in the Dutch war in 1672 to the peace of Utrecht, in 1713 : containing several remarkable transactions both by sea and land, and in divers countries, but chiefly those wherein the author was personally concern\\\'d : together with a description of many cities, towns, and countries, in which he resided / by Capt. George Carleton.	1728
3448398	Bunyan, John	The pilgrim\\\'s progress from this world, to that which is to come : delivered under the similtude of a dream : Wherein is discover\\\'d the manner of his setting out, his dangerous journey, and safe arrival at the desired country : In two parts, complete / by John Bunyan.	1728
3450674	Langhorne, John	The letters that passed between Theodosius and Constantia, after she had taken the veil : Now first published from the original manuscripts.	1763
3451010	Careless, Charles	The amours and adventures of Charles Careless, Esq. : interspersed with a variety of curious and entertaining anecdotes, critical and moral reflections, droll and surprising scenes, familiar and interesting descriptions, and some humorous and important characters, drawn from real life : in two volumes / written by himself.	1764
3451191		The perfidious P--- : being letters from a nobleman to two ladies, under the borrow\\\'d names of Corydon, Clarinda & Lucina : with the ladies answers.	1702
3488499	Bunyan, John	The pilgrim\\\'s progress from this world to that which is to come : delivered under the similitude of a dream ... / by John Bunyan.	1761
3490269	Ford, Emanuel	The most famous, delectable, and pleasant history of Parismus, the most renowned Prince of Bohemia ...	1704
3765209	Rabelais, FranÁois	The works of Francis Rabelais, M.D. : in five volumes / Now carefully revised, and compared throughout with the late new edition of M. Le du Chat, by Mr. Ozell. Who has likewise added at the bottom of the pages, a translation of the notes, historical, critical, and explanatory, of the said M. du Chat, and others ... ; Adorn\\\'d with 15 very neat copper plates.	1738
3765310	La CalpreneÃÄde, Gaultier de Coste	Cassandra, a romance : in five parts / Written originally in French, and faithfully translated into English, by Sir Charles Cotterell.	1725
3766195	Riccoboni, Marie Jeanne	The history of Miss Jenny Salisbury : addressed to the Countess of Roscommond / translated from the French of the celebrated Madame Riccoboni ; In two volumes.	1764
3768213	Boccaccio, Giovanni	Il Decamerone : one hundred ingenious novels / written by John Boccacio, the first refiner of the Italian language ; now done into English, and accommodated to the gust of the present age.	1702
3768559	Wagstaffe, William	Miscellaneous works of Dr. William Wagstaffe ... : to which is prefix\\\'d his life, and an account of his writings : adorn\\\'d with several curious cuts engrav\\\'d on copper ...	1726
3859265	Vignacourt, Adrien de la Vieuville d\'Orville	The Christian Turk, or, The instructive and entertaining adventures of Prince Jakaya, son to Mahomet III, emperor of the Turks : who lost his succession to the Ottomon empire, by being privately bred up in the Christian religion : The whole intermix\\\'d with several delightful histories of the most illustrious personages, and containing the greatest variety of events ever yet published ... / Tr. from the original French.	1735
